,student_id,Gender,Assignment_Score 1 (out of 40),Assignment_Score 2(out of 40),Test_Result 1 (out of 10),Test_result 2 (out of 10),Quiz_score (out of 7),Late_submission_count (0-5),Lms_login_frequency level,attendance_rate,midterm_score,weekly_self_study_hours,Study_Habit_level,class_participation,active_days_month,extracurricular_activities,final_score,Course_Biology,Course_Chemistry,Course_Computer Science,Course_Economics,Course_English,Course_History,Course_Mathematics,Course_Physics,Section_A,Section_B,Section_C,performance_level
534,CNSTU1534,1,0.5909090909090909,0.9999999999999999,0.8333333333333334,0.8888888888888888,0.75,3.0,1,0.6094713511163361,0.45296611177290147,0.26,1,0.9130434782608695,0.6666666666666667,1,73.33963498131757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
535,CNSTU1535,0,0.7727272727272728,0.9999999999999999,0.6666666666666666,0.2222222222222222,1.0,4.0,0,0.6381108993608526,0.5928130675966162,0.38250000000000006,2,0.39130434782608703,0.125,1,62.05296932733204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
536,CNSTU1536,0,0.8181818181818182,0.6666666666666666,0.4999999999999999,0.3333333333333333,0.0,5.0,2,0.935781121906051,0.4112506602765428,0.225,1,0.6956521739130435,0.08333333333333331,0,83.13600106569717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
537,CNSTU1537,1,0.7727272727272728,0.8333333333333334,0.6666666666666666,1.0,1.0,0.0,0,0.9223457987804125,0.5064222244873683,0.30750000000000005,2,0.4782608695652174,0.0,1,72.6729916033809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
538,CNSTU1538,0,0.4999999999999999,0.7916666666666666,0.8333333333333334,0.0,0.5,3.0,0,0.4154560789705548,0.7845918951762215,0.55,0,0.30434782608695654,0.7083333333333333,0,66.30083164289712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
539,CNSTU1539,0,1.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.5,0.0,1,0.7200931053982687,0.4679549594287037,0.275,1,0.782608695652174,0.8333333333333333,0,49.2773778671835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
540,CNSTU1540,1,0.31818181818181823,0.5833333333333334,0.33333333333333337,0.5555555555555556,1.0,1.0,2,0.5410295642143597,0.7504717557463617,0.52,0,0.6086956521739131,0.5833333333333333,0,77.72485094949364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
541,CNSTU1541,0,0.4999999999999999,0.8333333333333334,0.4999999999999999,0.1111111111111111,0.75,3.0,2,0.412460998089589,0.3573919624018097,0.1775,1,0.4347826086956522,0.2916666666666667,1,95.72251596669744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium
542,CNSTU1542,0,0.8636363636363636,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.25,0.0,1,0.6563970315849041,0.6892941689163897,0.4675,2,0.7391304347826088,0.0,0,94.6125921454787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
543,CNSTU1543,1,0.6363636363636364,0.7083333333333334,0.6666666666666666,0.8888888888888888,0.75,5.0,2,0.634974036476025,0.8716470574649134,0.6275000000000001,0,0.5217391304347826,0.7916666666666667,1,73.42903743413729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,High
544,CNSTU1544,1,0.40909090909090906,0.6249999999999999,0.33333333333333337,0.7777777777777777,1.0,0.0,0,1.0,0.08900443330787555,0.0,1,0.4347826086956522,0.5416666666666667,0,71.97787939638219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
545,CNSTU1545,1,0.4545454545454545,0.45833333333333337,0.6666666666666666,0.3333333333333333,0.0,1.0,1,0.8086338333700733,0.42395428223923803,0.23500000000000001,1,0.4347826086956522,0.125,1,82.68774256075024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
546,CNSTU1546,0,0.40909090909090906,0.41666666666666663,0.33333333333333337,0.4444444444444445,1.0,3.0,1,0.38456259055923203,0.6987477587694414,0.47500000000000003,2,0.4782608695652174,0.16666666666666669,0,68.01614560811709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Medium
547,CNSTU1547,1,0.31818181818181823,0.5416666666666666,0.33333333333333337,0.2222222222222222,0.5,2.0,2,0.574945816304381,0.5427242561247346,0.34,2,0.4782608695652174,0.9166666666666667,1,81.01791899819466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
548,CNSTU1548,0,0.8181818181818182,0.45833333333333337,0.6666666666666666,0.5555555555555556,0.5,0.0,2,0.94645367053027,0.6575625080075952,0.44000000000000006,2,0.26086956521739135,0.49999999999999994,0,85.6608027838469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Medium
549,CNSTU1549,0,0.9090909090909091,0.6249999999999999,0.6666666666666666,0.7777777777777777,1.0,1.0,1,1.0,0.46253629599016943,0.27,1,0.8260869565217391,0.9583333333333333,0,90.26933223884308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,High
550,CNSTU1550,1,0.5454545454545455,0.7916666666666666,0.6666666666666666,0.8888888888888888,0.75,1.0,0,0.3357594009021545,0.6006512908279132,0.39,2,0.39130434782608703,0.5833333333333333,0,76.99845923520047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
551,CNSTU1551,0,0.4545454545454545,0.9999999999999999,0.4999999999999999,0.8888888888888888,0.25,3.0,2,0.2669128764812454,0.5521978862549174,0.34750000000000003,2,0.4782608695652174,0.20833333333333331,0,75.96326249823034,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
552,CNSTU1552,2,0.6818181818181818,0.5416666666666666,0.4999999999999999,0.2222222222222222,0.75,4.0,0,1.0,0.8168897456652947,0.58,0,0.39130434782608703,0.0,1,69.2201741324344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Medium
553,CNSTU1553,1,0.9545454545454545,0.7916666666666666,0.8333333333333334,0.3333333333333333,1.0,5.0,0,0.7984814678519907,0.634217501993576,0.42000000000000004,2,0.9130434782608695,0.9166666666666667,1,69.73119645960139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High
554,CNSTU1554,1,0.6363636363636364,0.45833333333333337,0.4999999999999999,1.0,0.0,0.0,1,0.5038560250991675,0.6508538657483739,0.435,2,0.34782608695652173,0.75,1,75.73521108098473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
555,CNSTU1555,0,0.6363636363636364,0.8749999999999999,0.4999999999999999,0.0,1.0,3.0,2,0.8324466852958206,0.5009579401088396,0.3025,2,0.26086956521739135,0.49999999999999994,0,81.67365506816178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Medium
556,CNSTU1556,0,0.6363636363636364,0.41666666666666663,0.4999999999999999,0.3333333333333333,0.5,0.0,2,0.08988483995314134,0.48581208851883473,0.29,1,0.4347826086956522,0.20833333333333331,0,87.13584626233249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Low
557,CNSTU1557,1,0.7272727272727272,0.6249999999999999,0.6666666666666666,0.5555555555555556,0.5,1.0,1,0.7080171111111002,0.49682169576940927,0.30000000000000004,2,0.4347826086956522,0.5833333333333333,0,69.96821049319655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
558,CNSTU1558,0,0.4545454545454545,0.45833333333333337,0.6666666666666666,0.1111111111111111,1.0,3.0,2,0.7840083846816865,0.6622237618089927,0.44500000000000006,2,0.26086956521739135,0.625,0,92.92688568959522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
559,CNSTU1559,0,0.4999999999999999,0.33333333333333337,0.4999999999999999,0.7777777777777777,0.75,0.0,0,0.9237079440052449,0.4991364371692809,0.3025,2,0.6086956521739131,0.9583333333333333,0,75.2887639895743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
560,CNSTU1560,1,0.8181818181818182,0.7083333333333334,0.6666666666666666,0.8888888888888888,0.25,5.0,1,0.4697530140051098,0.6412883047126158,0.42500000000000004,2,0.34782608695652173,0.9166666666666667,0,77.78632705651565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
561,CNSTU1561,0,0.36363636363636365,0.33333333333333337,0.4999999999999999,0.7777777777777777,0.75,0.0,1,0.7272960478612811,0.998413493062421,0.7375,0,0.7391304347826088,0.625,1,70.52788320852177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
562,CNSTU1562,2,0.7727272727272728,0.5833333333333334,0.4999999999999999,0.3333333333333333,1.0,1.0,2,0.49047466158546227,0.7575582740196717,0.5275000000000001,0,0.13043478260869565,0.37499999999999994,1,53.75759739727059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
563,CNSTU1563,1,0.4545454545454545,0.45833333333333337,0.4999999999999999,0.4444444444444445,0.0,3.0,2,0.7670421799901246,0.518128626899765,0.3175,2,0.39130434782608703,0.875,1,86.8404539636105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
564,CNSTU1564,1,0.7272727272727272,0.4999999999999999,0.4999999999999999,0.2222222222222222,1.0,2.0,1,0.4975195656866389,0.8235761177661222,0.585,0,0.26086956521739135,0.3333333333333333,1,85.36843897092433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
565,CNSTU1565,0,0.4545454545454545,0.41666666666666663,0.4999999999999999,0.5555555555555556,0.5,0.0,0,0.611641616501863,0.5017182587290231,0.3025,2,0.9130434782608695,0.3333333333333333,1,75.18672442881787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Medium
566,CNSTU1566,1,0.7272727272727272,0.7916666666666666,0.6666666666666666,0.7777777777777777,0.5,1.0,2,0.4739878204285226,0.17570842629776273,0.017499999999999998,1,0.4347826086956522,0.6666666666666667,1,78.66990717224871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
567,CNSTU1567,0,0.6818181818181818,0.7916666666666666,0.4999999999999999,0.8888888888888888,1.0,1.0,0,0.8597348511211322,0.38171607114985273,0.1975,1,0.4782608695652174,0.6666666666666667,1,83.159392177041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
568,CNSTU1568,0,0.5454545454545455,0.5833333333333334,0.6666666666666666,0.8888888888888888,0.75,3.0,0,0.9082918916603813,0.20917494912816215,0.0475,1,0.21739130434782608,0.6666666666666667,1,62.374541431134574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
569,CNSTU1569,1,0.2727272727272726,0.9999999999999999,0.4999999999999999,0.2222222222222222,0.25,4.0,1,0.6522739564206739,0.5130306365250715,0.3125,2,0.34782608695652173,0.9583333333333333,0,72.70947322653706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
570,CNSTU1570,1,0.5454545454545455,0.5833333333333334,0.33333333333333337,0.3333333333333333,0.75,5.0,2,0.7161825611884205,0.5870170091712436,0.3775,2,0.4782608695652174,0.4583333333333333,0,85.94264679621827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
571,CNSTU1571,1,0.40909090909090906,0.3749999999999999,0.4999999999999999,1.0,1.0,0.0,2,0.3679391658472202,0.91862079578839,0.6675,0,0.5652173913043478,0.49999999999999994,0,65.45710576830751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium
572,CNSTU1572,0,0.36363636363636365,0.5416666666666666,0.4999999999999999,0.0,0.0,3.0,1,0.637036600096327,0.648718808086166,0.43250000000000005,2,0.34782608695652173,0.4583333333333333,0,80.9355793216663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
573,CNSTU1573,1,0.2727272727272726,0.6666666666666666,0.33333333333333337,0.3333333333333333,1.0,0.0,2,0.695467639020745,0.5395132275715605,0.3375,2,0.30434782608695654,0.5416666666666667,0,64.43418195376594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
574,CNSTU1574,0,0.9545454545454545,0.9999999999999999,0.8333333333333334,0.5555555555555556,0.5,1.0,0,1.0,0.7492144495700311,0.52,0,0.26086956521739135,0.37499999999999994,0,82.66429982433526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
575,CNSTU1575,0,0.5909090909090909,0.7083333333333334,0.6666666666666666,0.1111111111111111,0.5,3.0,1,0.44678292517472196,0.14110627153175626,0.0,1,0.21739130434782608,0.9166666666666667,0,77.64358517702516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
576,CNSTU1576,1,0.0,0.4999999999999999,0.0,0.7777777777777777,1.0,0.0,1,1.0,0.6304562449550465,0.41500000000000004,2,0.5217391304347826,0.75,1,61.848681840944906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
577,CNSTU1577,0,0.9545454545454545,0.7916666666666666,0.6666666666666666,0.8888888888888888,0.75,5.0,2,0.9407095665042031,0.7375063721107268,0.51,0,0.39130434782608703,0.041666666666666685,1,89.64739354457171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
578,CNSTU1578,2,0.09090909090909094,0.7916666666666666,0.33333333333333337,0.7777777777777777,0.25,0.0,2,0.7729568250114278,0.28761608417736506,0.11499999999999999,1,0.4782608695652174,0.125,0,70.65408423201951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
579,CNSTU1579,1,0.8636363636363636,0.8749999999999999,0.6666666666666666,0.3333333333333333,0.75,1.0,1,1.0,0.8120841419747192,0.5750000000000001,0,0.7391304347826088,0.75,1,69.89747562985619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,High
580,CNSTU1580,1,0.5909090909090909,0.8749999999999999,0.6666666666666666,0.4444444444444445,1.0,3.0,0,0.7943806000888736,0.6510326148322162,0.435,2,0.34782608695652173,0.25,1,80.00569197230944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
581,CNSTU1581,0,0.7272727272727272,0.7499999999999999,0.6666666666666666,0.2222222222222222,0.0,2.0,2,0.79837490258496,0.5002757505531731,0.3025,2,0.5652173913043478,0.5833333333333333,1,89.48637349428715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Medium
582,CNSTU1582,0,0.8181818181818182,0.7499999999999999,0.8333333333333334,0.5555555555555556,1.0,0.0,0,0.694784648583108,0.7098897065545903,0.485,2,0.5217391304347826,0.5833333333333333,1,67.84178181021603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
583,CNSTU1583,1,0.8636363636363636,0.9999999999999999,0.6666666666666666,0.7777777777777777,0.5,1.0,0,0.9938093354423789,1.0,0.7725,0,0.4347826086956522,0.9583333333333333,1,78.61679849847971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,High
584,CNSTU1584,0,0.8636363636363636,0.6249999999999999,0.4999999999999999,0.8888888888888888,0.5,1.0,1,0.9640402086735365,0.6197065843450323,0.40750000000000003,2,0.26086956521739135,0.20833333333333331,0,82.28816500330574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
585,CNSTU1585,0,0.5454545454545455,0.7083333333333334,0.6666666666666666,0.8888888888888888,1.0,3.0,2,0.5606811225636132,0.6329774505934004,0.4175,2,0.39130434782608703,0.08333333333333331,1,84.93105607263143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
586,CNSTU1586,1,0.22727272727272718,0.3749999999999999,0.33333333333333337,0.2222222222222222,0.75,4.0,2,0.3982340134350024,0.4914611534252845,0.29500000000000004,1,0.39130434782608703,0.20833333333333331,0,79.76441555277225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
587,CNSTU1587,0,0.6818181818181818,0.7916666666666666,0.6666666666666666,0.3333333333333333,0.25,5.0,1,0.6596846233556826,0.41336445944037503,0.2275,1,0.5652173913043478,0.625,0,74.32972160916678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
588,CNSTU1588,2,0.7272727272727272,0.4999999999999999,0.4999999999999999,1.0,0.75,0.0,2,0.5198424340816707,0.7494004966421824,0.52,0,0.17391304347826084,0.041666666666666685,0,69.7240977935128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
589,CNSTU1589,1,0.6818181818181818,0.8749999999999999,0.9999999999999999,0.0,1.0,3.0,0,0.6923478545846118,0.41211656815155984,0.225,1,0.7391304347826088,0.25,1,78.86143883046375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
590,CNSTU1590,1,0.5454545454545455,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0.99705777502033,0.5976465807772117,0.3875,2,0.4347826086956522,0.4166666666666667,0,67.27860988014393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Medium
591,CNSTU1591,0,0.7272727272727272,0.6666666666666666,0.6666666666666666,0.5555555555555556,1.0,1.0,1,0.6001178605946476,0.4878018439803099,0.2925,1,0.34782608695652173,0.25,0,48.78649516505393,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
592,CNSTU1592,1,0.6363636363636364,0.7499999999999999,0.6666666666666666,0.1111111111111111,0.5,3.0,2,0.69719646317226,0.6791292984826117,0.45999999999999996,2,0.4347826086956522,0.125,0,82.36559804157667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
593,CNSTU1593,0,1.0,0.9999999999999999,0.8333333333333334,0.7777777777777777,0.5,0.0,2,0.7208165191504308,0.650065754390723,0.43250000000000005,2,0.21739130434782608,0.9583333333333333,0,87.03934841086195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,High
594,CNSTU1594,0,0.6363636363636364,0.33333333333333337,0.33333333333333337,0.8888888888888888,1.0,5.0,1,0.9059449644036643,0.790841322184913,0.5575,0,0.7391304347826088,0.7916666666666667,1,54.37067564458162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
595,CNSTU1595,1,0.5909090909090909,0.7499999999999999,0.6666666666666666,0.7777777777777777,0.75,0.0,0,0.180962787699964,0.4813300535623838,0.28500000000000003,1,0.30434782608695654,0.25,0,67.90269295290062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Medium
596,CNSTU1596,1,0.8636363636363636,0.9999999999999999,0.8333333333333334,0.3333333333333333,0.25,1.0,2,0.5651258909676669,0.5293583462746593,0.3275,2,0.17391304347826084,0.125,0,84.19154261005198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
597,CNSTU1597,1,0.9545454545454545,0.4999999999999999,0.4999999999999999,0.4444444444444445,0.75,3.0,0,0.7567131162035934,0.38758059017687196,0.2025,1,0.26086956521739135,0.4583333333333333,0,98.574954697117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
598,CNSTU1598,0,0.9090909090909091,0.41666666666666663,0.33333333333333337,0.2222222222222222,1.0,2.0,0,0.9883075532399928,0.494474681318111,0.29750000000000004,1,0.4347826086956522,0.16666666666666669,0,78.20793707675408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
599,CNSTU1599,1,0.6363636363636364,0.6666666666666666,0.4999999999999999,0.5555555555555556,0.0,0.0,1,0.5920137046263263,0.6587934319423038,0.44000000000000006,2,0.17391304347826084,0.9166666666666667,1,70.71997058770866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Medium
600,CNSTU1600,0,0.7727272727272728,0.5833333333333334,0.4999999999999999,0.7777777777777777,1.0,1.0,2,0.2677025871025336,0.7347310566624036,0.5075000000000001,0,0.4347826086956522,0.75,0,76.1710355889516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium
601,CNSTU1601,0,0.9090909090909091,0.9999999999999999,0.8333333333333334,0.8888888888888888,0.5,1.0,2,0.8523745732461347,0.39890026849780835,0.21250000000000002,1,0.6086956521739131,0.16666666666666669,0,91.74876419148184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
602,CNSTU1602,1,0.40909090909090906,0.6249999999999999,0.4999999999999999,0.8888888888888888,0.5,3.0,1,0.5584126897834856,0.7572545173544655,0.5275000000000001,0,0.6086956521739131,0.75,0,71.54035820875464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
603,CNSTU1603,0,0.6818181818181818,0.7499999999999999,0.6666666666666666,0.2222222222222222,1.0,4.0,2,0.42858421054868057,0.8544609050943236,0.6125,0,0.4782608695652174,0.8333333333333333,0,70.00807993349747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Medium
604,CNSTU1604,2,0.31818181818181823,0.7916666666666666,0.33333333333333337,0.3333333333333333,0.75,5.0,0,0.5609930780597869,0.6660203139780737,0.4475,2,0.39130434782608703,0.08333333333333331,0,73.17256477817968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
605,CNSTU1605,1,0.6818181818181818,0.9166666666666666,0.6666666666666666,1.0,0.25,0.0,1,0.6640071967706911,0.9586924958449469,0.7025000000000001,0,0.5217391304347826,0.4166666666666667,0,68.46671391741287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
606,CNSTU1606,1,0.36363636363636365,0.20833333333333337,0.33333333333333337,0.0,0.75,3.0,1,0.565583936326413,0.4285754935126188,0.24,1,0.5217391304347826,0.25,1,79.22670315994796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Low
607,CNSTU1607,0,0.5909090909090909,0.5833333333333334,0.4999999999999999,0.3333333333333333,1.0,0.0,2,0.19064147589135327,0.3344023926710499,0.1575,1,0.6956521739130435,0.6666666666666667,0,94.2467845846956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
608,CNSTU1608,0,0.5909090909090909,0.6666666666666666,0.4999999999999999,0.5555555555555556,0.0,1.0,2,0.9173362692897604,0.22758928355247765,0.0625,1,0.13043478260869565,1.0,1,81.23079273116029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
609,CNSTU1609,1,0.5909090909090909,0.8749999999999999,0.4999999999999999,0.1111111111111111,1.0,3.0,1,1.0,0.88254219563117,0.6375000000000001,0,0.4347826086956522,0.3333333333333333,1,75.47646497873713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
610,CNSTU1610,0,0.8181818181818182,0.7499999999999999,0.8333333333333334,0.7777777777777777,0.5,0.0,0,0.8598252009085954,0.7142064646041449,0.49000000000000005,2,0.30434782608695654,0.8333333333333333,0,75.08188731084456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
611,CNSTU1611,0,0.4999999999999999,0.41666666666666663,0.6666666666666666,0.8888888888888888,0.5,5.0,2,0.44075913516967624,0.5722163991512424,0.365,2,0.17391304347826084,0.3333333333333333,1,62.36809191303343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
612,CNSTU1612,1,0.5454545454545455,0.6249999999999999,0.33333333333333337,0.7777777777777777,1.0,0.0,0,0.6600333993735954,0.6393270585972973,0.42500000000000004,2,0.34782608695652173,0.37499999999999994,0,86.83109777147159,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
613,CNSTU1613,0,0.4999999999999999,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.75,1.0,0,0.7056990894108632,0.358235523873658,0.1775,1,0.30434782608695654,0.49999999999999994,1,77.22162802987198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
614,CNSTU1614,2,0.7727272727272728,0.8749999999999999,0.6666666666666666,0.4444444444444445,0.25,3.0,1,0.8474754054628297,1.0,0.8025000000000001,0,0.30434782608695654,0.5833333333333333,0,76.19520086409375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Medium
615,CNSTU1615,1,0.7727272727272728,0.7499999999999999,0.6666666666666666,0.2222222222222222,0.75,2.0,2,0.863764409128355,0.6091775697283789,0.3975,2,0.21739130434782608,0.875,1,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
616,CNSTU1616,1,0.7272727272727272,0.6249999999999999,0.6666666666666666,0.5555555555555556,1.0,0.0,2,0.5352692002355868,0.6052122922543121,0.395,2,0.4782608695652174,0.16666666666666669,1,80.98752908365687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Medium
617,CNSTU1617,0,0.6363636363636364,0.7083333333333334,0.4999999999999999,0.7777777777777777,0.0,1.0,1,0.7264314045823608,0.7284866581130717,0.5025000000000001,0,0.34782608695652173,0.08333333333333331,0,70.48208949904816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Medium
618,CNSTU1618,1,0.5454545454545455,0.6249999999999999,0.4999999999999999,0.8888888888888888,1.0,1.0,2,0.8143301701802139,0.679535179680676,0.45999999999999996,2,0.34782608695652173,0.2916666666666667,1,73.73642403794457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Medium
619,CNSTU1619,0,0.36363636363636365,0.41666666666666663,0.4999999999999999,0.8888888888888888,0.5,3.0,0,1.0,0.6281101381891595,0.41500000000000004,2,0.21739130434782608,0.7916666666666667,1,89.48445709196756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
620,CNSTU1620,0,0.4545454545454545,0.7916666666666666,0.4999999999999999,0.2222222222222222,0.5,4.0,1,0.8722351781030584,0.4252384422442709,0.23750000000000002,1,0.34782608695652173,0.37499999999999994,1,79.13270410537764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
